row,var,qid,status,reason,existing_r1,existing_r2,existing_r3,existing_r4,proposed_r1,proposed_r2,proposed_r3,proposed_r4,source,question_excerpt
588,vQ20m06,Q20,match,,"0,1",,,,"0,1",,,,multiple-response binary,"Q20.除了新聞,請問您平常還會用哪種方式獲得政治或公共事務相關訊息?(可多選)(卡42) □(01)談話性政論節目(不論是從電視或YouTube上觀看都算)【B1答0,且B3答0,且E1答(02)者,與選項(01)互斥】 □(02)政治人物(是指透過他們YouTube頻道、臉書粉專、IG帳號上的貼文、直播和預錄影片)【E1答(02)者,與選項(02)互斥】 □(03)網紅或公眾人物影片(是指從他們YouTube頻道、臉書粉專、IG帳號、直播與直播結束後的留存影片都算)【E1答(02)者,與選項(03)互斥】 □(04)播客(Podcast)的節目【E1答(02)者,與選項(04)互斥】 □("
589,vQ20m88,Q20,match,,"0,1",96,,,"0,1",96,,,multiple-response binary,"Q20.除了新聞,請問您平常還會用哪種方式獲得政治或公共事務相關訊息?(可多選)(卡42) □(01)談話性政論節目(不論是從電視或YouTube上觀看都算)【B1答0,且B3答0,且E1答(02)者,與選項(01)互斥】 □(02)政治人物(是指透過他們YouTube頻道、臉書粉專、IG帳號上的貼文、直播和預錄影片)【E1答(02)者,與選項(02)互斥】 □(03)網紅或公眾人物影片(是指從他們YouTube頻道、臉書粉專、IG帳號、直播與直播結束後的留存影片都算)【E1答(02)者,與選項(03)互斥】 □(04)播客(Podcast)的節目【E1答(02)者,與選項(04)互斥】 □("
590,vQ20m90,Q20,match,,"0,1",96,,,"0,1",96,,,multiple-response binary,"Q20.除了新聞,請問您平常還會用哪種方式獲得政治或公共事務相關訊息?(可多選)(卡42) □(01)談話性政論節目(不論是從電視或YouTube上觀看都算)【B1答0,且B3答0,且E1答(02)者,與選項(01)互斥】 □(02)政治人物(是指透過他們YouTube頻道、臉書粉專、IG帳號上的貼文、直播和預錄影片)【E1答(02)者,與選項(02)互斥】 □(03)網紅或公眾人物影片(是指從他們YouTube頻道、臉書粉專、IG帳號、直播與直播結束後的留存影片都算)【E1答(02)者,與選項(03)互斥】 □(04)播客(Podcast)的節目【E1答(02)者,與選項(04)互斥】 □("
591,vCKQ20A,CKQ20A,match,,"1,5",,,,"1,5",,,,option code span,"【檢查題】CKQ20A.請向受訪者說明:【Q5答(02)者,且Q20答(02)~(05)者,需回答此題】 您之前答沒有透過網路接觸到政治或公共事務相關訊息(Q5), 但會透過【貼題Q20】獲得政治或公共事務相關訊息, 請您再次確認,(Q5)最近一個月有沒有透過網路接觸到和「政治或公共事務」有關的新聞、訊息或影片?(很少也算) 「有接觸」,請回到Q5題點選(01)有,請重新確認Q5題; 「沒有接觸」,請回到Q20題取消點選(02)~(05)選項,因受訪者沒有網路政治資訊接觸。 (01)請重新確認Q5或Q20題【互斥無法點選,選項號隱藏】"
592,vCKQ20B,CKQ20B,match,,"1,2",,,,"1,2",,,,option code span,"【檢查題】CKQ20B.請向受訪者說明:【Q5答(02)者,且Q20答(01)者,且B1答0,且B3答0者,需回答此題】 您之前答沒有透過網路接觸到政治或公共事務相關訊息(Q5), 但會透過談話性政論節目(不論是從電視或YouTube上觀看都算)獲得政治或公共事務相關訊息, 請您再次確認,(Q5)最近一個月有沒有透過網路接觸到和「政治或公共事務」有關的新聞、訊息或影片?(很少也算) 「有接觸」,請回到Q5題點選(01)有,請重新確認Q5題; 「沒有接觸」,請回到Q20題取消點選(01)選項,因受訪者沒看電視,也沒有網路政治資訊接觸。 (01) 請重新確認Q5或Q20題【互斥無法點選,選項號隱藏"
593,vQ24g1,Q24,match,,"0,140",997,998,,"0,140",997,998,,hour-minute hour part,"Q24 請問您每星期大約會看幾個小時的「談話性政論節目」(不論是從電視或YouTube上觀看都算)?【Q20答(01)者,需回答此題】【數值題,小時範圍:0-140、997、998;分鐘範圍:0-59、97、98】 訪員注意: 本題為數值題,例如100小時30分,請填入「100小時30分」。 2.若為區間請取「中間值」,例如:2~3小時,請填入「2小時30分」。 3.若2個小時多一點,請填入「2小時15分」;2小時多接近3小時,請填入「2小時45分」。 【受訪者在每星期會看】______小時(不知道請填997、拒答請填998)______分鐘(不知道請填97、拒答請填98)"
594,vQ24g2,Q24,match,,"0,59",97,98,,"0,59",97,98,,hour-minute minute part,"Q24 請問您每星期大約會看幾個小時的「談話性政論節目」(不論是從電視或YouTube上觀看都算)?【Q20答(01)者,需回答此題】【數值題,小時範圍:0-140、997、998;分鐘範圍:0-59、97、98】 訪員注意: 本題為數值題,例如100小時30分,請填入「100小時30分」。 2.若為區間請取「中間值」,例如:2~3小時,請填入「2小時30分」。 3.若2個小時多一點,請填入「2小時15分」;2小時多接近3小時,請填入「2小時45分」。 【受訪者在每星期會看】______小時(不知道請填997、拒答請填998)______分鐘(不知道請填97、拒答請填98)"
595,vCKQ24,CKQ24,match,,1,,,,1,,,,option code span,"CKQ24 檢查題(顯示題)【Q24填答0時0分顯示並設定顯示時間】 【請注意】 您之前答會看談話性政論節目獲得政治或公共事務相關訊息,每星期看的時間不應為0時0分,請按「上一題」再確認收看的時間。 (01)請重新確認Q24題【互斥無法點選,選項號隱藏】"
596,vQ25m01,Q25,match,,"0,1",,,,"0,1",,,,multiple-response binary,"Q25 請問您最常透過哪些談話性政論節目獲得政治或公共事務相關訊息?(可多選)【Q20答(01)者,需回答此題】 (卡43) 標註星號*者由網路播出"
597,vQ25m02,Q25,match,,"0,1",,,,"0,1",,,,multiple-response binary,"Q25 請問您最常透過哪些談話性政論節目獲得政治或公共事務相關訊息?(可多選)【Q20答(01)者,需回答此題】 (卡43) 標註星號*者由網路播出"
598,vQ25m03,Q25,match,,"0,1",,,,"0,1",,,,multiple-response binary,"Q25 請問您最常透過哪些談話性政論節目獲得政治或公共事務相關訊息?(可多選)【Q20答(01)者,需回答此題】 (卡43) 標註星號*者由網路播出"
599,vQ25m04,Q25,match,,"0,1",,,,"0,1",,,,multiple-response binary,"Q25 請問您最常透過哪些談話性政論節目獲得政治或公共事務相關訊息?(可多選)【Q20答(01)者,需回答此題】 (卡43) 標註星號*者由網路播出"
600,vQ25m05,Q25,match,,"0,1",,,,"0,1",,,,multiple-response binary,"Q25 請問您最常透過哪些談話性政論節目獲得政治或公共事務相關訊息?(可多選)【Q20答(01)者,需回答此題】 (卡43) 標註星號*者由網路播出"
601,vQ25m06,Q25,match,,"0,1",,,,"0,1",,,,multiple-response binary,"Q25 請問您最常透過哪些談話性政論節目獲得政治或公共事務相關訊息?(可多選)【Q20答(01)者,需回答此題】 (卡43) 標註星號*者由網路播出"
602,vQ25m07,Q25,match,,"0,1",,,,"0,1",,,,multiple-response binary,"Q25 請問您最常透過哪些談話性政論節目獲得政治或公共事務相關訊息?(可多選)【Q20答(01)者,需回答此題】 (卡43) 標註星號*者由網路播出"
603,vQ25m08,Q25,match,,"0,1",,,,"0,1",,,,multiple-response binary,"Q25 請問您最常透過哪些談話性政論節目獲得政治或公共事務相關訊息?(可多選)【Q20答(01)者,需回答此題】 (卡43) 標註星號*者由網路播出"
604,vQ25m09,Q25,match,,"0,1",,,,"0,1",,,,multiple-response binary,"Q25 請問您最常透過哪些談話性政論節目獲得政治或公共事務相關訊息?(可多選)【Q20答(01)者,需回答此題】 (卡43) 標註星號*者由網路播出"
605,vQ25m10,Q25,match,,"0,1",96,,,"0,1",96,,,multiple-response binary,"Q25 請問您最常透過哪些談話性政論節目獲得政治或公共事務相關訊息?(可多選)【Q20答(01)者,需回答此題】 (卡43) 標註星號*者由網路播出"
606,vQ25m11,Q25,match,,"0,1",96,,,"0,1",96,,,multiple-response binary,"Q25 請問您最常透過哪些談話性政論節目獲得政治或公共事務相關訊息?(可多選)【Q20答(01)者,需回答此題】 (卡43) 標註星號*者由網路播出"
607,vQ25m12,Q25,match,,"0,1",96,,,"0,1",96,,,multiple-response binary,"Q25 請問您最常透過哪些談話性政論節目獲得政治或公共事務相關訊息?(可多選)【Q20答(01)者,需回答此題】 (卡43) 標註星號*者由網路播出"
608,vQ25m13,Q25,match,,"0,1",96,,,"0,1",96,,,multiple-response binary,"Q25 請問您最常透過哪些談話性政論節目獲得政治或公共事務相關訊息?(可多選)【Q20答(01)者,需回答此題】 (卡43) 標註星號*者由網路播出"
609,vQ25m14,Q25,match,,"0,1",96,,,"0,1",96,,,multiple-response binary,"Q25 請問您最常透過哪些談話性政論節目獲得政治或公共事務相關訊息?(可多選)【Q20答(01)者,需回答此題】 (卡43) 標註星號*者由網路播出"
610,vQ25m15,Q25,match,,"0,1",96,,,"0,1",96,,,multiple-response binary,"Q25 請問您最常透過哪些談話性政論節目獲得政治或公共事務相關訊息?(可多選)【Q20答(01)者,需回答此題】 (卡43) 標註星號*者由網路播出"
611,vQ25m16,Q25,match,,"0,1",96,,,"0,1",96,,,multiple-response binary,"Q25 請問您最常透過哪些談話性政論節目獲得政治或公共事務相關訊息?(可多選)【Q20答(01)者,需回答此題】 (卡43) 標註星號*者由網路播出"
612,vQ25m17,Q25,match,,"0,1",96,,,"0,1",96,,,multiple-response binary,"Q25 請問您最常透過哪些談話性政論節目獲得政治或公共事務相關訊息?(可多選)【Q20答(01)者,需回答此題】 (卡43) 標註星號*者由網路播出"
613,vQ25m18,Q25,match,,"0,1",96,,,"0,1",96,,,multiple-response binary,"Q25 請問您最常透過哪些談話性政論節目獲得政治或公共事務相關訊息?(可多選)【Q20答(01)者,需回答此題】 (卡43) 標註星號*者由網路播出"
614,vQ25m19,Q25,match,,"0,1",96,,,"0,1",96,,,multiple-response binary,"Q25 請問您最常透過哪些談話性政論節目獲得政治或公共事務相關訊息?(可多選)【Q20答(01)者,需回答此題】 (卡43) 標註星號*者由網路播出"
615,vQ25m20,Q25,match,,"0,1",96,,,"0,1",96,,,multiple-response binary,"Q25 請問您最常透過哪些談話性政論節目獲得政治或公共事務相關訊息?(可多選)【Q20答(01)者,需回答此題】 (卡43) 標註星號*者由網路播出"
616,vQ25m21,Q25,match,,"0,1",96,,,"0,1",96,,,multiple-response binary,"Q25 請問您最常透過哪些談話性政論節目獲得政治或公共事務相關訊息?(可多選)【Q20答(01)者,需回答此題】 (卡43) 標註星號*者由網路播出"
617,vQ25m22,Q25,match,,"0,1",96,,,"0,1",96,,,multiple-response binary,"Q25 請問您最常透過哪些談話性政論節目獲得政治或公共事務相關訊息?(可多選)【Q20答(01)者,需回答此題】 (卡43) 標註星號*者由網路播出"
618,vQ25m23,Q25,match,,"0,1",96,,,"0,1",96,,,multiple-response binary,"Q25 請問您最常透過哪些談話性政論節目獲得政治或公共事務相關訊息?(可多選)【Q20答(01)者,需回答此題】 (卡43) 標註星號*者由網路播出"
619,vQ25m24,Q25,match,,"0,1",96,,,"0,1",96,,,multiple-response binary,"Q25 請問您最常透過哪些談話性政論節目獲得政治或公共事務相關訊息?(可多選)【Q20答(01)者,需回答此題】 (卡43) 標註星號*者由網路播出"
620,vQ25m25,Q25,match,,"0,1",96,,,"0,1",96,,,multiple-response binary,"Q25 請問您最常透過哪些談話性政論節目獲得政治或公共事務相關訊息?(可多選)【Q20答(01)者,需回答此題】 (卡43) 標註星號*者由網路播出"
621,vQ25m26,Q25,match,,"0,1",96,,,"0,1",96,,,multiple-response binary,"Q25 請問您最常透過哪些談話性政論節目獲得政治或公共事務相關訊息?(可多選)【Q20答(01)者,需回答此題】 (卡43) 標註星號*者由網路播出"
622,vQ25m27,Q25,match,,"0,1",96,,,"0,1",96,,,multiple-response binary,"Q25 請問您最常透過哪些談話性政論節目獲得政治或公共事務相關訊息?(可多選)【Q20答(01)者,需回答此題】 (卡43) 標註星號*者由網路播出"
623,vQ25m28,Q25,match,,"0,1",96,,,"0,1",96,,,multiple-response binary,"Q25 請問您最常透過哪些談話性政論節目獲得政治或公共事務相關訊息?(可多選)【Q20答(01)者,需回答此題】 (卡43) 標註星號*者由網路播出"
624,vQ25m29,Q25,match,,"0,1",96,,,"0,1",96,,,multiple-response binary,"Q25 請問您最常透過哪些談話性政論節目獲得政治或公共事務相關訊息?(可多選)【Q20答(01)者,需回答此題】 (卡43) 標註星號*者由網路播出"
625,vQ25m30,Q25,match,,"0,1",96,,,"0,1",96,,,multiple-response binary,"Q25 請問您最常透過哪些談話性政論節目獲得政治或公共事務相關訊息?(可多選)【Q20答(01)者,需回答此題】 (卡43) 標註星號*者由網路播出"
626,vQ25m31,Q25,match,,"0,1",96,,,"0,1",96,,,multiple-response binary,"Q25 請問您最常透過哪些談話性政論節目獲得政治或公共事務相關訊息?(可多選)【Q20答(01)者,需回答此題】 (卡43) 標註星號*者由網路播出"
627,vQ25m88,Q25,match,,"0,1",96,,,"0,1",96,,,multiple-response binary,"Q25 請問您最常透過哪些談話性政論節目獲得政治或公共事務相關訊息?(可多選)【Q20答(01)者,需回答此題】 (卡43) 標註星號*者由網路播出"
628,vQ21g1,Q21,match,,"0,140",997,998,,"0,140",997,998,,hour-minute hour part,"Q21 請問您每星期大約會看幾個小時的「政治人物或政治網紅影片」(不論是從YouTube、臉書、IG都算,包括直播與直播結束後的留存影片)?【Q20答(02)或(03)者,需回答此題】【數值題,小時範圍:0-140、997、998;分鐘範圍:0-59、97、98】 訪員注意: 本題為數值題,例如100小時30分,請填入「100小時30分」。 2.若為區間請取「中間值」,例如:2~3小時,請填入「2小時30分」。 3.若2個小時多一點,請填入「2小時15分」;2小時多接近3小時,請填入「2小時45分」。 【受訪者在每星期會看】______小時(不知道請填997、拒答請填998)______分鐘("
629,vQ21g2,Q21,match,,"0,59",97,98,,"0,59",97,98,,hour-minute minute part,"Q21 請問您每星期大約會看幾個小時的「政治人物或政治網紅影片」(不論是從YouTube、臉書、IG都算,包括直播與直播結束後的留存影片)?【Q20答(02)或(03)者,需回答此題】【數值題,小時範圍:0-140、997、998;分鐘範圍:0-59、97、98】 訪員注意: 本題為數值題,例如100小時30分,請填入「100小時30分」。 2.若為區間請取「中間值」,例如:2~3小時,請填入「2小時30分」。 3.若2個小時多一點,請填入「2小時15分」;2小時多接近3小時,請填入「2小時45分」。 【受訪者在每星期會看】______小時(不知道請填997、拒答請填998)______分鐘("
630,vCKQ21,CKQ21,match,,1,,,,1,,,,option code span,"CKQ21檢查題(顯示題)【Q21填答0時0分顯示並設定顯示時間】 【請注意】 您之前答會透過政治人物、網紅或公眾人物獲得政治或公共事務相關訊息,每星期看的時間不應為0時0分,請按「上一題」再確認收看的時間。 (01)請重新確認Q21題【互斥無法點選,選項號隱藏】"
631,vQ22m01,Q22,match,,"0,1",,,,"0,1",,,,multiple-response binary,"Q22 在以下經常談論政治或公共事務的政治人物中,請問您最常觀看誰的影片或貼文?(是指透過政治人物YouTube頻道、臉書粉專、IG帳號上的貼文、直播和預錄影片)(可多選) 【Q20答(02)者,需回答此題】(卡44)"
632,vQ22m02,Q22,match,,"0,1",,,,"0,1",,,,multiple-response binary,"Q22 在以下經常談論政治或公共事務的政治人物中,請問您最常觀看誰的影片或貼文?(是指透過政治人物YouTube頻道、臉書粉專、IG帳號上的貼文、直播和預錄影片)(可多選) 【Q20答(02)者,需回答此題】(卡44)"
633,vQ22m03,Q22,match,,"0,1",,,,"0,1",,,,multiple-response binary,"Q22 在以下經常談論政治或公共事務的政治人物中,請問您最常觀看誰的影片或貼文?(是指透過政治人物YouTube頻道、臉書粉專、IG帳號上的貼文、直播和預錄影片)(可多選) 【Q20答(02)者,需回答此題】(卡44)"
634,vQ22m04,Q22,match,,"0,1",,,,"0,1",,,,multiple-response binary,"Q22 在以下經常談論政治或公共事務的政治人物中,請問您最常觀看誰的影片或貼文?(是指透過政治人物YouTube頻道、臉書粉專、IG帳號上的貼文、直播和預錄影片)(可多選) 【Q20答(02)者,需回答此題】(卡44)"
